Iteration, Temperature, Current, Candidate, BCandidate, Best
23296006, 10.5506, 906, 938, 755, 755
23299507, 10.5506, 1038, 1106, 755, 755
23303008, 10.5506, 916, 1018, 755, 755
23306509, 10.5506, 906, 924, 755, 755
23310000, 10.4978, 924, 1075, 755, 755
23313501, 10.4978, 1059, 1060, 755, 755
23317002, 10.4978, 814, 869, 755, 755
23320503, 10.4978, 869, 918, 755, 755
23324004, 10.4978, 928, 934, 755, 755
23327505, 10.4978, 878, 983, 755, 755
23331006, 10.4978, 960, 1048, 755, 755
23334507, 10.4978, 890, 945, 755, 755
23338008, 10.4978, 1011, 1045, 755, 755
23341509, 10.4978, 896, 959, 755, 755
23345000, 10.4454, 966, 987, 755, 755
23348501, 10.4454, 841, 890, 755, 755
23352002, 10.4454, 852, 895, 755, 755
23355503, 10.4454, 916, 955, 755, 755
23359004, 10.4454, 927, 988, 755, 755
23362505, 10.4454, 939, 1051, 755, 755
23366006, 10.4454, 985, 1018, 755, 755
23369507, 10.4454, 977, 972, 755, 755
23373008, 10.4454, 839, 916, 755, 755
23376509, 10.4454, 989, 1068, 755, 755
23380000, 10.3931, 924, 972, 755, 755
23383501, 10.3931, 925, 909, 755, 755
23387002, 10.3931, 897, 953, 755, 755
23390503, 10.3931, 962, 992, 755, 755
23394004, 10.3931, 947, 956, 755, 755
23397505, 10.3931, 1033, 1025, 755, 755
23401006, 10.3931, 864, 892, 755, 755
23404507, 10.3931, 941, 1035, 755, 755
23408008, 10.3931, 907, 922, 755, 755
23411509, 10.3931, 989, 1030, 755, 755
23415000, 10.3412, 896, 927, 755, 755
23418501, 10.3412, 992, 1162, 755, 755
23422002, 10.3412, 875, 957, 755, 755
23425503, 10.3412, 932, 937, 755, 755
23429004, 10.3412, 877, 1012, 755, 755
23432505, 10.3412, 926, 958, 755, 755
23436006, 10.3412, 944, 944, 755, 755
23439507, 10.3412, 911, 956, 755, 755
23443008, 10.3412, 927, 1146, 755, 755
23446509, 10.3412, 858, 936, 755, 755
23450000, 10.2895, 918, 907, 755, 755
23453501, 10.2895, 957, 1098, 755, 755
23457002, 10.2895, 988, 1099, 755, 755
23460503, 10.2895, 1022, 1045, 755, 755
23464004, 10.2895, 995, 1045, 755, 755
23467505, 10.2895, 951, 961, 755, 755
23471006, 10.2895, 956, 950, 755, 755
23474507, 10.2895, 899, 879, 755, 755
23478008, 10.2895, 973, 1023, 755, 755
23481509, 10.2895, 845, 866, 755, 755
23485000, 10.2380, 922, 987, 755, 755
23488501, 10.2380, 922, 926, 755, 755
23492002, 10.2380, 995, 1037, 755, 755
23495503, 10.2380, 913, 982, 755, 755
23499004, 10.2380, 917, 920, 755, 755
23502505, 10.2380, 1029, 1019, 755, 755
23506006, 10.2380, 982, 1006, 755, 755
23509507, 10.2380, 926, 961, 755, 755
23513008, 10.2380, 926, 985, 755, 755
23516509, 10.2380, 997, 1079, 755, 755
23520000, 10.1868, 866, 882, 755, 755
23523501, 10.1868, 890, 945, 755, 755
23527002, 10.1868, 835, 891, 755, 755
23530503, 10.1868, 946, 962, 755, 755
23534004, 10.1868, 805, 827, 755, 755
23537505, 10.1868, 1000, 1024, 755, 755
23541006, 10.1868, 870, 975, 755, 755
23544507, 10.1868, 892, 1031, 755, 755
23548008, 10.1868, 876, 854, 755, 755
23551509, 10.1868, 935, 1105, 755, 755
23555000, 10.1359, 858, 844, 755, 755
23558501, 10.1359, 872, 919, 755, 755
23562002, 10.1359, 902, 993, 755, 755
23565503, 10.1359, 986, 978, 755, 755
23569004, 10.1359, 805, 815, 755, 755
23572505, 10.1359, 939, 951, 755, 755
23576006, 10.1359, 949, 978, 755, 755
23579507, 10.1359, 1076, 1088, 755, 755
23583008, 10.1359, 951, 1039, 755, 755
23586509, 10.1359, 885, 912, 755, 755
23590000, 10.0852, 915, 1031, 755, 755
23593501, 10.0852, 872, 925, 755, 755
23597002, 10.0852, 880, 879, 755, 755
23600503, 10.0852, 897, 998, 755, 755
23604004, 10.0852, 866, 861, 755, 755
23607505, 10.0852, 969, 1051, 755, 755
23611006, 10.0852, 922, 931, 755, 755
23614507, 10.0852, 865, 899, 755, 755
23618008, 10.0852, 1027, 1016, 755, 755
23621509, 10.0852, 894, 924, 755, 755
23625000, 10.0348, 826, 872, 755, 755
23628501, 10.0348, 856, 1020, 755, 755
23632002, 10.0348, 949, 992, 755, 755
23635503, 10.0348, 899, 943, 755, 755
23639004, 10.0348, 917, 949, 755, 755
23642505, 10.0348, 973, 1040, 755, 755
23646006, 10.0348, 951, 1103, 755, 755
23649507, 10.0348, 827, 860, 755, 755
23653008, 10.0348, 940, 1106, 755, 755
23656509, 10.0348, 918, 948, 755, 755
23660000, 9.9846, 976, 957, 755, 755
23663501, 9.9846, 942, 968, 755, 755
23667002, 9.9846, 938, 1026, 755, 755
23670503, 9.9846, 905, 923, 755, 755
23674004, 9.9846, 974, 987, 755, 755
23677505, 9.9846, 899, 1031, 755, 755
23681006, 9.9846, 917, 989, 755, 755
23684507, 9.9846, 990, 1066, 755, 755
23688008, 9.9846, 931, 992, 755, 755
23691509, 9.9846, 830, 937, 755, 755
23695000, 9.9347, 944, 984, 755, 755
23698501, 9.9347, 968, 1030, 755, 755
23702002, 9.9347, 822, 888, 755, 755
23705503, 9.9347, 981, 1039, 755, 755
23709004, 9.9347, 942, 1032, 755, 755
23712505, 9.9347, 866, 984, 755, 755
23716006, 9.9347, 916, 909, 755, 755
23719507, 9.9347, 882, 918, 755, 755
23723008, 9.9347, 967, 979, 755, 755
23726509, 9.9347, 943, 956, 755, 755
23730000, 9.8850, 938, 926, 755, 755
23733501, 9.8850, 945, 979, 755, 755
23737002, 9.8850, 859, 1043, 755, 755
23740503, 9.8850, 902, 902, 755, 755
23744004, 9.8850, 859, 986, 755, 755
23747505, 9.8850, 929, 984, 755, 755
23751006, 9.8850, 988, 1078, 755, 755
23754507, 9.8850, 889, 900, 755, 755
23758008, 9.8850, 936, 1023, 755, 755
23761509, 9.8850, 806, 809, 755, 755
23765000, 9.8356, 931, 981, 755, 755
23768501, 9.8356, 899, 1044, 755, 755
23772002, 9.8356, 900, 996, 755, 755
23775503, 9.8356, 825, 860, 755, 755
23779004, 9.8356, 900, 1036, 755, 755
23782505, 9.8356, 869, 932, 755, 755
23786006, 9.8356, 927, 897, 755, 755
23789507, 9.8356, 900, 897, 755, 755
23793008, 9.8356, 847, 900, 755, 755
23796509, 9.8356, 884, 1064, 755, 755
23800000, 9.7864, 915, 1002, 755, 755
23803501, 9.7864, 846, 834, 755, 755
23807002, 9.7864, 925, 1004, 755, 755
23810503, 9.7864, 954, 969, 755, 755
23814004, 9.7864, 924, 985, 755, 755
23817505, 9.7864, 877, 909, 755, 755
23821006, 9.7864, 904, 973, 755, 755
23824507, 9.7864, 840, 913, 755, 755
23828008, 9.7864, 936, 961, 755, 755
23831509, 9.7864, 878, 917, 755, 755
23835000, 9.7375, 935, 1051, 755, 755
23838501, 9.7375, 921, 976, 755, 755
23842002, 9.7375, 875, 986, 755, 755
23845503, 9.7375, 890, 995, 755, 755
23849004, 9.7375, 923, 941, 755, 755
23852505, 9.7375, 958, 964, 755, 755
23856006, 9.7375, 891, 922, 755, 755
23859507, 9.7375, 959, 1036, 755, 755
23863008, 9.7375, 846, 920, 755, 755
23866509, 9.7375, 923, 1005, 755, 755
23870000, 9.6888, 942, 1025, 755, 755
23873501, 9.6888, 879, 905, 755, 755
23877002, 9.6888, 927, 1028, 755, 755
23880503, 9.6888, 908, 980, 755, 755
23884004, 9.6888, 986, 1050, 755, 755
23887505, 9.6888, 881, 927, 755, 755
23891006, 9.6888, 895, 970, 755, 755
23894507, 9.6888, 966, 983, 755, 755
23898008, 9.6888, 840, 900, 755, 755
23901509, 9.6888, 835, 864, 755, 755
23905000, 9.6403, 985, 1093, 755, 755
23908501, 9.6403, 932, 951, 755, 755
23912002, 9.6403, 864, 878, 755, 755
23915503, 9.6403, 914, 1017, 755, 755
23919004, 9.6403, 929, 1013, 755, 755
23922505, 9.6403, 954, 1082, 755, 755
23926006, 9.6403, 910, 1015, 755, 755
23929507, 9.6403, 838, 944, 755, 755
23933008, 9.6403, 916, 976, 755, 755
23936509, 9.6403, 851, 988, 755, 755
23940000, 9.5921, 927, 987, 755, 755
23943501, 9.5921, 889, 938, 755, 755
23947002, 9.5921, 989, 1006, 755, 755
23950503, 9.5921, 883, 934, 755, 755
23954004, 9.5921, 1004, 1038, 755, 755
23957505, 9.5921, 941, 997, 755, 755
23961006, 9.5921, 972, 1013, 755, 755
23964507, 9.5921, 861, 944, 755, 755
23968008, 9.5921, 869, 947, 755, 755
23971509, 9.5921, 917, 969, 755, 755
23975000, 9.5442, 898, 914, 755, 755
23978501, 9.5442, 965, 1014, 755, 755
23982002, 9.5442, 961, 998, 755, 755
23985503, 9.5442, 862, 909, 755, 755
23989004, 9.5442, 1021, 1014, 755, 755
23992505, 9.5442, 874, 990, 755, 755
23996006, 9.5442, 831, 860, 755, 755
23999507, 9.5442, 832, 905, 755, 755
24003008, 9.5442, 982, 1028, 755, 755
24006509, 9.5442, 943, 1001, 755, 755
24010000, 9.4965, 849, 908, 755, 755
24013501, 9.4965, 868, 959, 755, 755
24017002, 9.4965, 975, 1065, 755, 755
24020503, 9.4965, 955, 967, 755, 755
24024004, 9.4965, 873, 875, 755, 755
24027505, 9.4965, 874, 953, 755, 755
24031006, 9.4965, 995, 1026, 755, 755
24034507, 9.4965, 895, 895, 755, 755
24038008, 9.4965, 927, 1032, 755, 755
24041509, 9.4965, 948, 1011, 755, 755
24045000, 9.4490, 873, 887, 755, 755
24048501, 9.4490, 830, 846, 755, 755
24052002, 9.4490, 881, 1012, 755, 755
24055503, 9.4490, 986, 1050, 755, 755
24059004, 9.4490, 941, 975, 755, 755
24062505, 9.4490, 933, 988, 755, 755
24066006, 9.4490, 941, 1071, 755, 755
24069507, 9.4490, 941, 976, 755, 755
24073008, 9.4490, 970, 1014, 755, 755
24076509, 9.4490, 903, 957, 755, 755
24080000, 9.4017, 875, 972, 755, 755
24083501, 9.4017, 812, 858, 755, 755
24087002, 9.4017, 889, 896, 755, 755
24090503, 9.4017, 920, 920, 755, 755
24094004, 9.4017, 1013, 1022, 755, 755
24097505, 9.4017, 887, 914, 755, 755
24101006, 9.4017, 845, 862, 755, 755
24104507, 9.4017, 917, 952, 755, 755
24108008, 9.4017, 892, 972, 755, 755
24111509, 9.4017, 872, 900, 755, 755
24115000, 9.3547, 872, 912, 755, 755
24118501, 9.3547, 876, 900, 755, 755
24122002, 9.3547, 864, 902, 755, 755
24125503, 9.3547, 827, 876, 755, 755
24129004, 9.3547, 884, 962, 755, 755
24132505, 9.3547, 922, 1010, 755, 755
24136006, 9.3547, 888, 974, 755, 755
24139507, 9.3547, 940, 927, 755, 755
24143008, 9.3547, 795, 860, 755, 755
24146509, 9.3547, 892, 977, 755, 755
24150000, 9.3080, 817, 839, 755, 755
24153501, 9.3080, 852, 918, 755, 755
24157002, 9.3080, 883, 1013, 755, 755
24160503, 9.3080, 934, 961, 755, 755
24164004, 9.3080, 802, 921, 755, 755
24167505, 9.3080, 876, 993, 755, 755
24171006, 9.3080, 918, 1013, 755, 755
24174507, 9.3080, 942, 944, 755, 755
24178008, 9.3080, 861, 948, 755, 755
24181509, 9.3080, 1074, 1042, 755, 755
24185000, 9.2614, 874, 877, 755, 755
24188501, 9.2614, 960, 1007, 755, 755
24192002, 9.2614, 863, 937, 755, 755
24195503, 9.2614, 827, 855, 755, 755
24199004, 9.2614, 832, 929, 755, 755
24202505, 9.2614, 915, 962, 755, 755
24206006, 9.2614, 941, 951, 755, 755
24209507, 9.2614, 927, 959, 755, 755
24213008, 9.2614, 917, 955, 755, 755
24216509, 9.2614, 967, 1043, 755, 755
24220000, 9.2151, 967, 1149, 755, 755
24223501, 9.2151, 872, 888, 755, 755
24227002, 9.2151, 903, 1015, 755, 755
24230503, 9.2151, 842, 848, 755, 755
24234004, 9.2151, 836, 885, 755, 755
24237505, 9.2151, 860, 960, 755, 755
24241006, 9.2151, 888, 970, 755, 755
24244507, 9.2151, 922, 924, 755, 755
24248008, 9.2151, 990, 992, 755, 755
24251509, 9.2151, 907, 955, 755, 755
24255000, 9.1690, 891, 928, 755, 755
24258501, 9.1690, 849, 885, 755, 755
24262002, 9.1690, 839, 913, 755, 755
24265503, 9.1690, 866, 913, 755, 755
24269004, 9.1690, 953, 1018, 755, 755
24272505, 9.1690, 854, 875, 755, 755
24276006, 9.1690, 947, 990, 755, 755
24279507, 9.1690, 880, 1019, 755, 755
24283008, 9.1690, 839, 895, 755, 755
24286509, 9.1690, 891, 1009, 755, 755
24290000, 9.1232, 879, 954, 755, 755
24293501, 9.1232, 896, 890, 755, 755
24297002, 9.1232, 872, 907, 755, 755
24300503, 9.1232, 933, 978, 755, 755
24304004, 9.1232, 824, 889, 755, 755
24307505, 9.1232, 865, 919, 755, 755
24311006, 9.1232, 852, 858, 755, 755
24314507, 9.1232, 873, 911, 755, 755
24318008, 9.1232, 955, 989, 755, 755
24321509, 9.1232, 900, 936, 755, 755
24325000, 9.0776, 846, 864, 755, 755
24328501, 9.0776, 940, 1059, 755, 755
24332002, 9.0776, 898, 1106, 755, 755
24335503, 9.0776, 857, 939, 755, 755
24339004, 9.0776, 840, 852, 755, 755
24342505, 9.0776, 878, 986, 755, 755
24346006, 9.0776, 825, 870, 755, 755
24349507, 9.0776, 916, 1028, 755, 755
24353008, 9.0776, 895, 917, 755, 755
24356509, 9.0776, 876, 877, 755, 755
24360000, 9.0322, 867, 920, 755, 755
24363501, 9.0322, 916, 915, 755, 755
24367002, 9.0322, 873, 990, 755, 755
24370503, 9.0322, 833, 968, 755, 755
24374004, 9.0322, 869, 973, 755, 755
24377505, 9.0322, 869, 961, 755, 755
24381006, 9.0322, 894, 875, 755, 755
24384507, 9.0322, 891, 944, 755, 755
24388008, 9.0322, 855, 887, 755, 755
24391509, 9.0322, 929, 1018, 755, 755
24395000, 8.9870, 950, 1014, 755, 755
24398501, 8.9870, 861, 884, 755, 755
24402002, 8.9870, 869, 935, 755, 755
24405503, 8.9870, 951, 949, 755, 755
24409004, 8.9870, 837, 877, 755, 755
24412505, 8.9870, 1029, 1008, 755, 755
24416006, 8.9870, 769, 919, 755, 755
24419507, 8.9870, 835, 921, 755, 755
24423008, 8.9870, 969, 1117, 755, 755
24426509, 8.9870, 906, 1030, 755, 755
24430000, 8.9421, 882, 1043, 755, 755
24433501, 8.9421, 932, 962, 755, 755
24437002, 8.9421, 843, 919, 755, 755
24440503, 8.9421, 935, 1004, 755, 755
24444004, 8.9421, 857, 875, 755, 755
24447505, 8.9421, 860, 890, 755, 755
24451006, 8.9421, 874, 921, 755, 755
24454507, 8.9421, 962, 978, 755, 755
24458008, 8.9421, 836, 905, 755, 755
24461509, 8.9421, 883, 932, 755, 755
24465000, 8.8974, 863, 911, 755, 755
24468501, 8.8974, 835, 867, 755, 755
24472002, 8.8974, 927, 978, 755, 755
24475503, 8.8974, 842, 849, 755, 755
24479004, 8.8974, 854, 933, 755, 755
24482505, 8.8974, 790, 913, 755, 755
24486006, 8.8974, 875, 966, 755, 755
24489507, 8.8974, 826, 858, 755, 755
24493008, 8.8974, 932, 964, 755, 755
24496509, 8.8974, 886, 927, 755, 755
24500000, 8.8529, 988, 978, 755, 755
24503501, 8.8529, 864, 913, 755, 755
24507002, 8.8529, 793, 888, 755, 755
24510503, 8.8529, 913, 975, 755, 755
24514004, 8.8529, 910, 975, 755, 755
24517505, 8.8529, 891, 926, 755, 755
24521006, 8.8529, 907, 949, 755, 755
24524507, 8.8529, 825, 861, 755, 755
24528008, 8.8529, 854, 1005, 755, 755
24531509, 8.8529, 899, 931, 755, 755
24535000, 8.8086, 883, 987, 755, 755
24538501, 8.8086, 848, 882, 755, 755
24542002, 8.8086, 1002, 1001, 755, 755
24545503, 8.8086, 898, 953, 755, 755
24549004, 8.8086, 837, 844, 755, 755
24552505, 8.8086, 889, 999, 755, 755
24556006, 8.8086, 944, 971, 755, 755
24559507, 8.8086, 833, 863, 755, 755
24563008, 8.8086, 838, 881, 755, 755
24566509, 8.8086, 875, 895, 755, 755
24570000, 8.7646, 847, 971, 755, 755
24573501, 8.7646, 862, 936, 755, 755
24577002, 8.7646, 812, 986, 755, 755
24580503, 8.7646, 820, 876, 755, 755
24584004, 8.7646, 820, 914, 755, 755
24587505, 8.7646, 857, 886, 755, 755
24591006, 8.7646, 799, 897, 755, 755
24594507, 8.7646, 844, 901, 755, 755
24598008, 8.7646, 966, 965, 755, 755
24601509, 8.7646, 885, 914, 755, 755
24605000, 8.7208, 778, 820, 755, 755
24608501, 8.7208, 852, 878, 755, 755
24612002, 8.7208, 856, 877, 755, 755
24615503, 8.7208, 864, 893, 755, 755
24619004, 8.7208, 810, 963, 755, 755
24622505, 8.7208, 804, 930, 755, 755
24626006, 8.7208, 868, 953, 755, 755
24629507, 8.7208, 873, 906, 755, 755
24633008, 8.7208, 795, 818, 755, 755
24636509, 8.7208, 1019, 1049, 755, 755
24640000, 8.6772, 830, 860, 755, 755
24643501, 8.6772, 872, 948, 755, 755
24647002, 8.6772, 918, 955, 755, 755
24650503, 8.6772, 806, 835, 755, 755
24654004, 8.6772, 895, 906, 755, 755
24657505, 8.6772, 860, 928, 755, 755
24661006, 8.6772, 904, 971, 755, 755
24664507, 8.6772, 858, 924, 755, 755
24668008, 8.6772, 806, 930, 755, 755
24671509, 8.6772, 806, 798, 755, 755
24675000, 8.6338, 928, 985, 755, 755
24678501, 8.6338, 897, 932, 755, 755
24682002, 8.6338, 923, 965, 755, 755
24685503, 8.6338, 861, 860, 755, 755
24689004, 8.6338, 881, 925, 755, 755
24692505, 8.6338, 897, 982, 755, 755
24696006, 8.6338, 909, 972, 755, 755
24699507, 8.6338, 945, 989, 755, 755
24703008, 8.6338, 953, 1060, 755, 755
24706509, 8.6338, 800, 923, 755, 755
24710000, 8.5906, 803, 981, 755, 755
24713501, 8.5906, 975, 1051, 755, 755
24717002, 8.5906, 879, 897, 755, 755
24720503, 8.5906, 855, 887, 755, 755
24724004, 8.5906, 891, 921, 755, 755
24727505, 8.5906, 904, 943, 755, 755
24731006, 8.5906, 906, 892, 755, 755
24734507, 8.5906, 788, 822, 755, 755
24738008, 8.5906, 913, 939, 755, 755
24741509, 8.5906, 878, 869, 755, 755
24745000, 8.5476, 915, 941, 755, 755
24748501, 8.5476, 902, 972, 755, 755
24752002, 8.5476, 792, 819, 755, 755
24755503, 8.5476, 825, 992, 755, 755
24759004, 8.5476, 889, 969, 755, 755
24762505, 8.5476, 840, 886, 755, 755
24766006, 8.5476, 871, 872, 755, 755
24769507, 8.5476, 930, 970, 755, 755
24773008, 8.5476, 888, 951, 755, 755
24776509, 8.5476, 897, 1023, 755, 755
24780000, 8.5049, 819, 1002, 755, 755
24783501, 8.5049, 920, 911, 755, 755
24787002, 8.5049, 877, 1055, 755, 755
24790503, 8.5049, 817, 862, 755, 755
24794004, 8.5049, 877, 989, 755, 755
24797505, 8.5049, 819, 851, 755, 755
24801006, 8.5049, 917, 894, 755, 755
24804507, 8.5049, 802, 849, 755, 755
24808008, 8.5049, 828, 888, 755, 755
24811509, 8.5049, 799, 857, 755, 755
24815000, 8.4624, 826, 854, 755, 755
24818501, 8.4624, 950, 1050, 755, 755
24822002, 8.4624, 935, 961, 755, 755
24825503, 8.4624, 818, 973, 755, 755
24826231, 8.4624, 755, 755, 755, 755
24829004, 8.4624, 851, 966, 755, 755
24832505, 8.4624, 945, 1028, 755, 755
24836006, 8.4624, 879, 938, 755, 755
24839507, 8.4624, 844, 925, 755, 755
24843008, 8.4624, 829, 924, 755, 755
24846509, 8.4624, 862, 916, 755, 755
24850000, 8.4201, 870, 895, 755, 755
24853501, 8.4201, 904, 951, 755, 755
24857002, 8.4201, 889, 1028, 755, 755
24860503, 8.4201, 813, 821, 755, 755
24864004, 8.4201, 847, 978, 755, 755
24867505, 8.4201, 1011, 1010, 755, 755
24871006, 8.4201, 820, 901, 755, 755
24874507, 8.4201, 831, 863, 755, 755
24878008, 8.4201, 863, 1036, 755, 755
24881509, 8.4201, 893, 913, 755, 755
24885000, 8.3780, 894, 912, 755, 755
24888501, 8.3780, 882, 1008, 755, 755
24892002, 8.3780, 848, 917, 755, 755
24895503, 8.3780, 845, 844, 755, 755
24899004, 8.3780, 863, 890, 755, 755
24902505, 8.3780, 901, 995, 755, 755
24906006, 8.3780, 884, 969, 755, 755
24909507, 8.3780, 844, 934, 755, 755
24913008, 8.3780, 896, 951, 755, 755
24916509, 8.3780, 928, 954, 755, 755
24920000, 8.3361, 940, 1062, 755, 755
24923501, 8.3361, 812, 865, 755, 755
24927002, 8.3361, 859, 895, 755, 755
24930503, 8.3361, 872, 924, 755, 755
24934004, 8.3361, 845, 861, 755, 755
24937505, 8.3361, 845, 852, 755, 755
24941006, 8.3361, 868, 881, 755, 755
24944507, 8.3361, 865, 853, 755, 755
24948008, 8.3361, 808, 885, 755, 755
24951509, 8.3361, 804, 857, 755, 755
24955000, 8.2944, 855, 964, 755, 755
24958501, 8.2944, 891, 932, 755, 755
24962002, 8.2944, 829, 948, 755, 755
24965503, 8.2944, 908, 960, 755, 755
24969004, 8.2944, 926, 953, 755, 755
24972505, 8.2944, 828, 845, 755, 755
24976006, 8.2944, 900, 1022, 755, 755
24979507, 8.2944, 806, 837, 755, 755
24983008, 8.2944, 832, 852, 755, 755
24986509, 8.2944, 831, 887, 755, 755
24990000, 8.2529, 869, 983, 755, 755
24993501, 8.2529, 837, 832, 755, 755
24997002, 8.2529, 824, 831, 755, 755
25000503, 8.2529, 908, 947, 755, 755
25004004, 8.2529, 826, 947, 755, 755
25007505, 8.2529, 805, 873, 755, 755
25011006, 8.2529, 800, 813, 755, 755
25014507, 8.2529, 836, 887, 755, 755
25018008, 8.2529, 870, 1006, 755, 755
25021509, 8.2529, 850, 884, 755, 755
25025000, 8.2117, 799, 857, 755, 755
25028501, 8.2117, 899, 1004, 755, 755
25032002, 8.2117, 835, 905, 755, 755
25035503, 8.2117, 919, 966, 755, 755
25039004, 8.2117, 873, 932, 755, 755
25042505, 8.2117, 885, 940, 755, 755
25046006, 8.2117, 923, 983, 755, 755
25049507, 8.2117, 822, 866, 755, 755
25053008, 8.2117, 833, 879, 755, 755
25056509, 8.2117, 930, 962, 755, 755
25060000, 8.1706, 834, 887, 755, 755
25063501, 8.1706, 925, 1023, 755, 755
25067002, 8.1706, 839, 927, 755, 755
25070503, 8.1706, 844, 881, 755, 755
25074004, 8.1706, 829, 929, 755, 755
25077505, 8.1706, 907, 903, 755, 755
25081006, 8.1706, 891, 995, 755, 755
25084507, 8.1706, 877, 1054, 755, 755
25088008, 8.1706, 860, 898, 755, 755
25091509, 8.1706, 808, 893, 755, 755
25095000, 8.1298, 831, 914, 755, 755
25098501, 8.1298, 891, 962, 755, 755
25102002, 8.1298, 909, 946, 755, 755
25105503, 8.1298, 897, 925, 755, 755
25109004, 8.1298, 911, 1046, 755, 755
25112505, 8.1298, 836, 935, 755, 755
25116006, 8.1298, 962, 979, 755, 755
25119507, 8.1298, 880, 920, 755, 755
25123008, 8.1298, 796, 802, 755, 755
25126509, 8.1298, 843, 984, 755, 755
25130000, 8.0891, 893, 918, 755, 755
25133501, 8.0891, 845, 944, 755, 755
25137002, 8.0891, 840, 850, 755, 755
25140503, 8.0891, 917, 947, 755, 755
25144004, 8.0891, 833, 902, 755, 755
25147505, 8.0891, 893, 899, 755, 755
25151006, 8.0891, 837, 931, 755, 755
25154507, 8.0891, 855, 1035, 755, 755
25158008, 8.0891, 824, 876, 755, 755
25161509, 8.0891, 883, 916, 755, 755
25165000, 8.0487, 880, 870, 755, 755
25168501, 8.0487, 823, 929, 755, 755
25172002, 8.0487, 888, 945, 755, 755
25175503, 8.0487, 860, 1065, 755, 755
25179004, 8.0487, 865, 899, 755, 755
25182505, 8.0487, 837, 846, 755, 755
25186006, 8.0487, 914, 919, 755, 755
25189507, 8.0487, 845, 909, 755, 755
25193008, 8.0487, 864, 946, 755, 755
25196509, 8.0487, 830, 886, 755, 755
25200000, 8.0084, 798, 882, 755, 755
25203501, 8.0084, 838, 869, 755, 755
25207002, 8.0084, 844, 859, 755, 755
25210503, 8.0084, 870, 845, 755, 755
25214004, 8.0084, 832, 874, 755, 755
25217505, 8.0084, 840, 870, 755, 755
25221006, 8.0084, 856, 915, 755, 755
25224507, 8.0084, 968, 1005, 755, 755
25228008, 8.0084, 876, 940, 755, 755
25231509, 8.0084, 856, 891, 755, 755
25235000, 7.9684, 831, 906, 755, 755
25238501, 7.9684, 904, 973, 755, 755
25242002, 7.9684, 822, 983, 755, 755
25245503, 7.9684, 911, 995, 755, 755
25249004, 7.9684, 838, 859, 755, 755
25252505, 7.9684, 808, 820, 755, 755
25256006, 7.9684, 781, 883, 755, 755
25259507, 7.9684, 899, 965, 755, 755
25263008, 7.9684, 864, 882, 755, 755
25266509, 7.9684, 848, 893, 755, 755
25270000, 7.9285, 846, 913, 755, 755
25273501, 7.9285, 862, 932, 755, 755
25277002, 7.9285, 864, 899, 755, 755
25280503, 7.9285, 837, 878, 755, 755
25284004, 7.9285, 929, 936, 755, 755
25287505, 7.9285, 932, 968, 755, 755
25291006, 7.9285, 811, 825, 755, 755
25294507, 7.9285, 840, 903, 755, 755
25298008, 7.9285, 808, 840, 755, 755
25301509, 7.9285, 867, 958, 755, 755
25305000, 7.8889, 857, 944, 755, 755
25308501, 7.8889, 845, 890, 755, 755
25312002, 7.8889, 873, 976, 755, 755
25315503, 7.8889, 841, 850, 755, 755
25319004, 7.8889, 849, 897, 755, 755
25322505, 7.8889, 889, 936, 755, 755
25326006, 7.8889, 879, 953, 755, 755
25329507, 7.8889, 797, 937, 755, 755
25333008, 7.8889, 903, 1018, 755, 755
25336509, 7.8889, 819, 860, 755, 755
25340000, 7.8494, 847, 898, 755, 755
25343501, 7.8494, 842, 929, 755, 755
25347002, 7.8494, 850, 853, 755, 755
25350503, 7.8494, 822, 951, 755, 755
25354004, 7.8494, 907, 971, 755, 755
25357505, 7.8494, 841, 880, 755, 755
25361006, 7.8494, 864, 929, 755, 755
25364507, 7.8494, 821, 841, 755, 755
25368008, 7.8494, 888, 954, 755, 755
25371509, 7.8494, 891, 902, 755, 755
25375000, 7.8102, 903, 942, 755, 755
25378501, 7.8102, 895, 999, 755, 755
25382002, 7.8102, 813, 870, 755, 755
25385503, 7.8102, 850, 918, 755, 755
25389004, 7.8102, 819, 857, 755, 755
25392505, 7.8102, 803, 876, 755, 755
25396006, 7.8102, 860, 924, 755, 755
25399507, 7.8102, 818, 892, 755, 755
25403008, 7.8102, 792, 952, 755, 755
25406509, 7.8102, 818, 877, 755, 755
25410000, 7.7711, 860, 1004, 755, 755
25413501, 7.7711, 857, 870, 755, 755
25417002, 7.7711, 800, 835, 755, 755
25420503, 7.7711, 895, 1013, 755, 755
25424004, 7.7711, 820, 972, 755, 755
25427505, 7.7711, 818, 886, 755, 755
25431006, 7.7711, 855, 896, 755, 755
25434507, 7.7711, 832, 924, 755, 755
25438008, 7.7711, 960, 997, 755, 755
25441509, 7.7711, 849, 887, 755, 755
25445000, 7.7323, 847, 842, 755, 755
25448501, 7.7323, 871, 956, 755, 755
25452002, 7.7323, 874, 884, 755, 755
25455503, 7.7323, 873, 988, 755, 755
25459004, 7.7323, 892, 968, 755, 755
25462505, 7.7323, 855, 936, 755, 755
25466006, 7.7323, 804, 965, 755, 755
25469507, 7.7323, 865, 948, 755, 755
25473008, 7.7323, 845, 960, 755, 755
25476509, 7.7323, 857, 842, 755, 755
25480000, 7.6936, 853, 933, 755, 755
25483501, 7.6936, 833, 871, 755, 755
25487002, 7.6936, 845, 919, 755, 755
